filename,width,height,class,xmin,ymin,xmax,ymax
traffic-light-460-_jpg.rf.72f0f54a51588c1949d4bbaebc8541e5.jpg,640,640,red_traffic_light,186,453,239,525
traffic-light-460-_jpg.rf.72f0f54a51588c1949d4bbaebc8541e5.jpg,640,640,red_traffic_light,40,176,104,259
SPEED_LIM-1249-_png_jpg.rf.0835a327ac3cca523708137c71a1cb6c.jpg,640,640,Speed Limit 30,131,174,512,462
larangan-berjalan-terus-wajib-berhenti-sesaat-40-_jpg.rf.64ca6cf2f1929736a922a274b643de18.jpg,640,640,Stop,166,69,552,472
YSign5_jpg.rf.28ca5c7b5a17c8452ec264e56e2d659b.jpg,640,640,yield sign,67,0,600,459
00014_00006_00003_png_jpg.rf.d631ea04b9da1b1a45f5448c6b2f641a.jpg,640,640,Stop,15,18,640,640
YSign83_jpg.rf.9ab94dc3ada6ade22c80b8b52f335a14.jpg,640,640,yield sign,72,111,247,431
YSign83_jpg.rf.9ab94dc3ada6ade22c80b8b52f335a14.jpg,640,640,yield sign,385,0,560,243
YSign49_jpg.rf.7296ce9717fd99e2070fe4060d527d3a.jpg,640,640,yield sign,0,0,640,640
378_png_jpg.rf.fe3894e61aa46cd68066574715d51262.jpg,640,640,red_traffic_light,171,316,262,451
00018_00005_00019_png_jpg.rf.61ab647a4a16dbc5e5c2fee90c057ab1.jpg,640,640,Hazard,49,31,613,598
00040_00001_00027_png_jpg.rf.191e64ee2175debc632f17c703546f91.jpg,640,640,Round-About,56,56,616,576
00040_00009_00023_png_jpg.rf.02c7e21e2c32b58e6bf83308bb5f4d5d.jpg,640,640,Round-About,42,42,640,619
2528_jpg.rf.e9cb8653cee18764eb5f8ed2e76b0d43.jpg,640,640,green_traffic_light,298,0,367,179
AnyConv-com__images-15-_jpg.rf.ad623e5c6859361b5469f097f09a0a3b.jpg,640,640,No Entry,70,228,101,265
AnyConv-com__images-15-_jpg.rf.ad623e5c6859361b5469f097f09a0a3b.jpg,640,640,No Entry,482,353,510,391
00018_00011_00004_png_jpg.rf.b2fd2d9e8fe7f678d67dd3134bbbe944.jpg,640,640,Hazard,70,117,570,608
SPEED_LIM-1023-_png_jpg.rf.c04f19349fd822c8e7fcd715f7e62200.jpg,640,640,Speed Limit -60-,40,144,615,520
SPEED_LIM-1081-_png_jpg.rf.56b224477475fd20d086e95e6e178cc0.jpg,640,640,Speed Limit -60-,93,112,539,517
SPEED_LIM-707-_png_jpg.rf.9170423b551e2bb37ddd7ac471b58a4a.jpg,640,640,Speed Limit -100-,92,101,569,546
00014_00005_00026_png_jpg.rf.148fdb12690cd31f64b94d6cbd15c486.jpg,640,640,Stop,0,0,640,640
20220606_202449_jpg.rf.4a4af17beb9d0fe57a5f444201404c99.jpg,640,640,Round-About,240,112,412,451
SPEED_LIM-524-_png_jpg.rf.9117bb338a380f292f3d09cb8b0830a6.jpg,640,640,Speed Limit -60-,0,117,640,640
larangan-belok-kiri-15-_jpg.rf.3b460ef261badc1b6deaf14fc4fca35b.jpg,640,640,do_not_turn_l,236,185,411,410
SPEED_LIM-1372-_png_jpg.rf.bf2de2edab60a5838b251b455d9bb53e.jpg,640,640,Speed Limit 30,93,148,531,513
001771-_jpg.rf.0500b36b1647d312024280e2e496418a.jpg,640,640,No Entry,264,0,434,214
3220_jpg.rf.01e188d32cbc6fd2a2430bb5c40c2fa0.jpg,640,640,green_traffic_light,159,100,182,167
4557_jpg.rf.c9fb18008e3c7b1e4b546b5d5ff54259.jpg,640,640,green_traffic_light,367,84,395,154
4557_jpg.rf.c9fb18008e3c7b1e4b546b5d5ff54259.jpg,640,640,green_traffic_light,494,52,525,126
256_png_jpg.rf.3473e70b213e4b3c53b2c373274133e9.jpg,640,640,Speed Bump Ahead,3,0,640,640
4158_jpg.rf.ea33458b6759c4708b571711235468cf.jpg,640,640,green_traffic_light,222,139,235,180
4158_jpg.rf.ea33458b6759c4708b571711235468cf.jpg,640,640,green_traffic_light,145,143,160,182
4158_jpg.rf.ea33458b6759c4708b571711235468cf.jpg,640,640,green_traffic_light,374,201,383,235
larangan-berjalan-terus-wajib-berhenti-sesaat-88-_jpg.rf.09058d3950ce0258a85ebbf24ad2b085.jpg,640,640,Stop,373,133,559,422
SPEED_LIM-1031-_png_jpg.rf.c2520f0d8eec015ef00e6bedaa79faad.jpg,640,640,Speed Limit 30,111,136,543,515
001789-_jpg.rf.238fa009c84a03ca0cda9c0619922632.jpg,640,640,No Entry,352,0,498,230
5712_jpg.rf.5fa53dd4e63abfe978515a815bfc39ca.jpg,640,640,green_traffic_light,42,285,96,412
00040_00004_00014_png_jpg.rf.4786b07ee05aa5944ff0a4e998cd238c.jpg,640,640,Round-About,46,46,606,594
00018_00008_00025_png_jpg.rf.a0959689cc9aacbc41de781954d278a6.jpg,640,640,Hazard,37,16,597,633
stop_1323820790-avi_image7_png_jpg.rf.666dd67424bbc1f360fb468c3a1d5adc.jpg,640,640,Stop,453,377,516,449
125_png_jpg.rf.06846aee3fd6df5c30b127c74c140e9c.jpg,640,640,red_traffic_light,296,93,388,198
11942_jpg.rf.2621b0250e609724270facc6879911da.jpg,640,640,green_traffic_light,385,413,402,452
11942_jpg.rf.2621b0250e609724270facc6879911da.jpg,640,640,green_traffic_light,379,415,393,451
11942_jpg.rf.2621b0250e609724270facc6879911da.jpg,640,640,green_traffic_light,289,380,302,416
11942_jpg.rf.2621b0250e609724270facc6879911da.jpg,640,640,green_traffic_light,284,376,297,407
00018_00012_00023_png_jpg.rf.a747015726f0a28296ff9a425f422185.jpg,640,640,Hazard,63,62,591,593
larangan-berjalan-terus-wajib-berhenti-sesaat-21-_jpg.rf.b42fd197a3f0ab3e52a5154e9c4a9693.jpg,640,640,Stop,193,93,501,396
SPEED_LIM-1141-_png_jpg.rf.0314828889d7e2e3c59d8dd9146a0602.jpg,640,640,Speed Limit -60-,149,123,507,397
00018_00012_00023_png_jpg.rf.d22a89578c1891913a2e2a8f609fa8ac.jpg,640,640,Hazard,49,48,605,606
SPEED_LIM-43-_png_jpg.rf.b255bef67ace14349ef20cc368f45904.jpg,640,640,Speed Limit -70-,127,192,513,485
YSign23_jpg.rf.98dcdaf7f68966870dbfb7bf9fe06ba1.jpg,640,640,yield sign,0,0,640,512
00018_00013_00018_png_jpg.rf.4682061d84770e31cc994503700a372c.jpg,640,640,Hazard,92,90,562,563
5863_jpg.rf.e798eb77837b63eba904adf7366b272b.jpg,640,640,green_traffic_light,277,396,286,420
5863_jpg.rf.e798eb77837b63eba904adf7366b272b.jpg,640,640,green_traffic_light,261,395,272,416
istockphoto-842336700-612x612-_jpg.rf.68f3e4cbeb8cb010167d10bc13ea4001.jpg,640,640,No Entry,64,112,405,589
SPEED_LIM-124-_png_jpg.rf.bbd23e2814fec2234d02938895816642.jpg,640,640,Speed Limit 30,125,190,504,446
00040_00010_00016_png_jpg.rf.373115969240a19c5fdb3aa18a2665f3.jpg,640,640,Round-About,65,49,627,591
00018_00004_00010_png_jpg.rf.0a5e2728950256d6e5c901d736bd624e.jpg,640,640,Hazard,0,0,640,640
2949_jpg.rf.c2878b56129a60659bd7256df5b113d1.jpg,640,640,green_traffic_light,269,335,278,360
YSign58_jpg.rf.62540f9497ae87d30c5009a0beccdd41.jpg,640,640,yield sign,113,4,503,640
YSign4_jpg.rf.e877fe7f60f694d00e37dc90c067d1d5.jpg,640,640,yield sign,125,37,510,566
YSign85_jpg.rf.c38ed523e8676703f6719c1d3e45fb77.jpg,640,640,yield sign,123,48,301,411
larangan-berjalan-terus-wajib-berhenti-sesaat-3-_jpg.rf.f7434507a7a912c821e66841ff210927.jpg,640,640,Stop,209,136,372,336
larangan-berjalan-terus-wajib-berhenti-sesaat-69-_jpg.rf.88ed09849b41fd5fcd135e91f3bfbfb8.jpg,640,640,Stop,240,204,420,413
00040_00002_00011_png_jpg.rf.3ce74e39e35c1accb23c002621c83bbf.jpg,640,640,Round-About,0,32,640,640
lampu-merah-79-_jpg.rf.978d208ad8965bbac355a27478cdf4b7.jpg,640,640,red_traffic_light,274,171,400,405
larangan-berjalan-terus-wajib-berhenti-sesaat-19-_jpg.rf.5f43dc44cc8c58cc6051c48d83438cd3.jpg,640,640,Stop,172,44,408,336
lampu-merah-64-_jpg.rf.6f2782aa74b84ec9e6f85cc0674a3911.jpg,640,640,red_traffic_light,0,166,77,376
lampu-merah-64-_jpg.rf.6f2782aa74b84ec9e6f85cc0674a3911.jpg,640,640,red_traffic_light,257,130,368,333
lampu-merah-64-_jpg.rf.6f2782aa74b84ec9e6f85cc0674a3911.jpg,640,640,red_traffic_light,534,87,638,291
12803_jpg.rf.292e9130572716bd101ebd57492d87a1.jpg,640,640,green_traffic_light,316,290,338,321
12803_jpg.rf.292e9130572716bd101ebd57492d87a1.jpg,640,640,green_traffic_light,268,284,292,318
00018_00014_00013_png_jpg.rf.d54a4d41bfaa721e264b519c3f6d3fae.jpg,640,640,Hazard,7,50,619,633
larangan-belok-kanan-36-_jpg.rf.cd5a3617f05efa93f62f7cbd402e3a55.jpg,640,640,do_not_turn_r,182,135,419,383
larangan-berjalan-terus-wajib-berhenti-sesaat-5-_jpg.rf.352d663b6201f101418502a26c5fb8e3.jpg,640,640,Stop,152,94,402,392
3299_jpg.rf.1dbf8dbf1f53b02ccd452c29a631d655.jpg,640,640,green_traffic_light,390,437,407,477
3299_jpg.rf.1dbf8dbf1f53b02ccd452c29a631d655.jpg,640,640,green_traffic_light,136,337,154,389
traffic-light-946-_jpg.rf.85e343e21a60308eb22c2bfba5b750b7.jpg,640,640,red_traffic_light,186,176,396,564
SPEED_LIM-291-_png_jpg.rf.7db2187475d883a24448e3a029db16b6.jpg,640,640,Speed Limit -70-,80,102,571,534
SPEED_LIM-1127-_png_jpg.rf.e13be5696e267b50f1c4d2591f4eff35.jpg,640,640,Speed Limit -60-,69,99,595,549
larangan-berjalan-terus-wajib-berhenti-sesaat-46-_jpg.rf.7a6c325a51118ab00d23bffea0d94f65.jpg,640,640,Stop,201,149,464,434
448_png_jpg.rf.b7c451997946e2ca2995757f3ae5aca0.jpg,640,640,yellow_traffic_light,219,159,329,283
YSign10_jpg.rf.534cc7e07b0dede806c3901516b7347f.jpg,640,640,yield sign,169,344,454,517
223_png_jpg.rf.a46ef34c2bb6d34a2d1dc3bd1f0cf227.jpg,640,640,Speed Bump Ahead,6,46,582,622
larangan-berjalan-terus-wajib-berhenti-sesaat-18-_jpg.rf.1ded8d033acd37bc26f52e222ab701cd.jpg,640,640,Stop,174,67,495,399
YSign76_jpg.rf.7c30451ea9d62c963b8a805c0ac03f5b.jpg,640,640,yield sign,0,42,640,471
139_png_jpg.rf.8d34f09ba48fbc9dd5a90216d0efcadd.jpg,640,640,Speed Bump Ahead,169,99,508,583
larangan-berjalan-terus-wajib-berhenti-sesaat-73-_jpg.rf.1ed0117cfb2895172628bab369f62749.jpg,640,640,Stop,179,96,430,436
1655_jpg.rf.3841cd7f336b1cb2d6450e60d08c3066.jpg,640,640,green_traffic_light,331,345,342,371
1655_jpg.rf.3841cd7f336b1cb2d6450e60d08c3066.jpg,640,640,green_traffic_light,249,361,262,390
larangan-berjalan-terus-wajib-berhenti-sesaat-8-_jpg.rf.53e8e295817e69aa00a00a5f97ae1526.jpg,640,640,Stop,155,127,457,438
00018_00013_00000_png_jpg.rf.ca547ed65bd3b8d4526254b0987c9286.jpg,640,640,Hazard,55,110,548,549
00040_00005_00011_png_jpg.rf.2fedb277f53d05fb11fb3be4ad956f0a.jpg,640,640,Round-About,76,66,583,583
001734-_jpg.rf.7c5f38ead22f2988e7e4e2dd0d31796d.jpg,640,640,No Entry,418,182,541,388
SPEED_LIM-1239-_png_jpg.rf.60daada8955e649eaf2d364797c45903.jpg,640,640,Speed Limit -80-,86,103,558,548
SPEED_LIM-42-_png_jpg.rf.14e2bdca1607ea48ea28d9244de5c4ac.jpg,640,640,Speed Limit -60-,190,222,463,414
SPEED_LIM-735-_png_jpg.rf.f728ee5dccb3fa130e197ca610f9ceee.jpg,640,640,Speed Limit -80-,46,75,601,573
5841_jpg.rf.cf23ac8e59480253697ce1381f7bf529.jpg,640,640,green_traffic_light,267,13,311,111
5841_jpg.rf.cf23ac8e59480253697ce1381f7bf529.jpg,640,640,green_traffic_light,21,323,58,408
5841_jpg.rf.cf23ac8e59480253697ce1381f7bf529.jpg,640,640,green_traffic_light,545,205,587,284
5841_jpg.rf.cf23ac8e59480253697ce1381f7bf529.jpg,640,640,green_traffic_light,244,353,260,382
001752-_jpg.rf.36efc8133f9d84427b124edd30c1a83d.jpg,640,640,No Entry,66,61,408,398
12417_jpg.rf.c218802b3af254763e7f3bdeebbffc48.jpg,640,640,green_traffic_light,400,303,424,365
12417_jpg.rf.c218802b3af254763e7f3bdeebbffc48.jpg,640,640,green_traffic_light,244,227,264,286
12417_jpg.rf.c218802b3af254763e7f3bdeebbffc48.jpg,640,640,green_traffic_light,121,272,135,316
12417_jpg.rf.c218802b3af254763e7f3bdeebbffc48.jpg,640,640,green_traffic_light,73,361,92,405
SPEED_LIM-617-_png_jpg.rf.8d3b5fc2d456c9efab594f8cbb70aebc.jpg,640,640,Speed Limit -70-,62,100,578,555
00014_00006_00017_png_jpg.rf.56992bf34340629d1eee56351fd9f61c.jpg,640,640,Stop,4,7,640,640
366_png_jpg.rf.bb551f38e01f6f3f657ec2ccc899d039.jpg,640,640,yellow_traffic_light,244,67,315,154
00018_00012_00025_png_jpg.rf.9a146cd5f415f52d02fe3b9d749528b6.jpg,640,640,Hazard,16,120,592,560
larangan-belok-kiri-17-_jpg.rf.4a3b33aaf9aa2ab55ecf9b87fb4b6506.jpg,640,640,do_not_turn_l,242,140,419,393
SPEED_LIM-1287-_png_jpg.rf.97c5a6c6e0d49144b95a45f6a512d5b2.jpg,640,640,Speed Limit -60-,156,170,489,482
YSign78_jpg.rf.33cef284c3befeb34294679854ebee59.jpg,640,640,yield sign,0,0,640,640
00014_00007_00013_png_jpg.rf.9c1ca00146bb885fd82a3e73c9ff17c2.jpg,640,640,Stop,20,0,640,640
001748-_jpg.rf.851ff05e7d4b14f414438812b7fb9dbe.jpg,640,640,No Entry,521,151,562,208
001748-_jpg.rf.851ff05e7d4b14f414438812b7fb9dbe.jpg,640,640,No Entry,33,220,69,271
SPEED_LIM-230-_png_jpg.rf.336807a4dabce86122224b32cf377cd3.jpg,640,640,Speed Limit -100-,112,123,539,512
YSign88_jpg.rf.d7e7b72a07fa68df40634b0c1ba73356.jpg,640,640,yield sign,230,58,520,439
002230_jpg.rf.a58fe0cdfe14ded0bf727632e7966de9.jpg,640,640,green_traffic_light,311,123,327,178
249_png_jpg.rf.f260911df129658802762687ffee6d90.jpg,640,640,Speed Bump Ahead,6,0,640,640
184_png_jpg.rf.ef596ab5cc38bdf3c64d3b2d4031e48f.jpg,640,640,Speed Bump Ahead,13,0,613,640
4011_jpg.rf.fbf29b0b03ad3d6b0d161e8469b09dd1.jpg,640,640,green_traffic_light,206,121,234,184
4011_jpg.rf.fbf29b0b03ad3d6b0d161e8469b09dd1.jpg,640,640,green_traffic_light,5,68,49,159
3797_jpg.rf.35b15121c79e65553c0bf5fad3c0865e.jpg,640,640,green_traffic_light,326,190,333,219
SPEED_LIM-189-_png_jpg.rf.d0e0467a10ad2d591a6e40641356f147.jpg,640,640,Speed Limit -80-,88,110,515,494
184_png_jpg.rf.c99e3df126a40059ea550d7e51a1d88d.jpg,640,640,Speed Bump Ahead,0,0,637,640
1539_jpg.rf.3c025815248bc3adbc9be66bc9b2a40c.jpg,640,640,green_traffic_light,300,456,313,481
1539_jpg.rf.3c025815248bc3adbc9be66bc9b2a40c.jpg,640,640,green_traffic_light,271,455,280,476
1539_jpg.rf.3c025815248bc3adbc9be66bc9b2a40c.jpg,640,640,red_traffic_light,215,444,224,464
95_png_jpg.rf.8ddd45281599a4dbee4276fba2c1de15.jpg,640,640,yellow_traffic_light,218,355,295,463
SPEED_LIM-499-_png_jpg.rf.c569560bc3fffb990190959c4dd3590d.jpg,640,640,Speed Limit -60-,0,153,640,640
SPEED_LIM-911-_png_jpg.rf.32722a44cc5ad871f381127160d617e2.jpg,640,640,Speed Limit -60-,57,82,583,548
YSign76_jpg.rf.8b308497f2ddded592494117dc1a3e93.jpg,640,640,yield sign,0,43,640,473
00040_00007_00008_png_jpg.rf.17ac13f0722ffbb7ede8ae9a0f55c107.jpg,640,640,Round-About,73,72,589,630
001784-_jpg.rf.b1dea01137649a26e2efa6d275dd7f12.jpg,640,640,No Entry,186,40,451,330
SPEED_LIM-500-_png_jpg.rf.f3843ec1ab6e3be7066868aea8effadc.jpg,640,640,Speed Limit -70-,0,103,640,640
4637_jpg.rf.01e5b5674ba491300037103ca722fe36.jpg,640,640,green_traffic_light,318,257,339,292
00018_00012_00020_png_jpg.rf.e8613a4c29125aa37dc550dfd87ce430.jpg,640,640,Hazard,8,22,633,588
00018_00014_00022_png_jpg.rf.f98d74850e7fe4804fef46bb50f491ff.jpg,640,640,Hazard,14,19,616,593
00018_00006_00010_png_jpg.rf.63e20c89b9f946e67406c596be50cdbd.jpg,640,640,Hazard,74,98,628,571
00040_00010_00019_png_jpg.rf.b5ba16f812672c64a0f508a2832b3080.jpg,640,640,Round-About,0,34,628,640
5959_jpg.rf.c45513375cb93f7ff2318e7bb43126ae.jpg,640,640,green_traffic_light,273,1,308,25
00018_00025_00007_png_jpg.rf.9fe7827d31a3d3a0552db643733a3a85.jpg,640,640,Hazard,47,25,640,632
532_png_jpg.rf.419b63c3564e326d90105172c8a77674.jpg,640,640,red_traffic_light,196,356,270,447
142_png_jpg.rf.673033656ee57fc7a55236fe9740d163.jpg,640,640,Speed Bump Ahead,0,0,640,640
SPEED_LIM-192-_png_jpg.rf.dc69f898876d642dec37b6d5bd3f05dd.jpg,640,640,Speed Limit 30,133,112,512,464
SPEED_LIM-1153-_png_jpg.rf.bf8756b3ad73f2fab391cbf0ada3bda6.jpg,640,640,Speed Limit 30,117,136,499,459
6166_jpg.rf.ceb9f86ebf61f1871b70f143a89726f4.jpg,640,640,green_traffic_light,234,311,251,325
136_png_jpg.rf.d48cdf0455eb4e5c42e4a40ff2e94e21.jpg,640,640,Speed Bump Ahead,14,99,554,596
SPEED_LIM-398-_png_jpg.rf.4c85395a63b73467ad68efd6a819e159.jpg,640,640,Speed Limit -80-,56,88,595,541
medium_red_light_png_jpg.rf.73143e6e5c4f05817676b570c23ebdb1.jpg,640,640,red_traffic_light,379,29,392,75
medium_red_light_png_jpg.rf.73143e6e5c4f05817676b570c23ebdb1.jpg,640,640,red_traffic_light,378,100,390,150
YSign46_jpg.rf.0cb337ed4eddec80658845bc40a4a204.jpg,640,640,yield sign,438,171,498,301
SPEED_LIM-1317-_png_jpg.rf.edd4ccfb8781a7ad2171aec98e6330fa.jpg,640,640,Speed Limit -100-,68,175,567,479
larangan-berjalan-terus-wajib-berhenti-sesaat-59-_jpg.rf.d76ee68f9d112e8386ddf68ffd3282bd.jpg,640,640,Stop,135,67,455,542
SPEED_LIM-114-_png_jpg.rf.719c7432aa8eab9821801e81585ab135.jpg,640,640,Speed Limit -60-,101,112,539,528
SPEED_LIM-711-_png_jpg.rf.848c394ea325a070275bc2b998f8ca49.jpg,640,640,Speed Limit 30,121,135,519,498
12066_jpg.rf.9bed694019330dac05aac5a79e6056c2.jpg,640,640,green_traffic_light,462,132,494,216
12066_jpg.rf.9bed694019330dac05aac5a79e6056c2.jpg,640,640,green_traffic_light,349,147,400,225
00018_00037_00016_png_jpg.rf.b6076f8441a918289aed8a48ac5e959a.jpg,640,640,Hazard,85,80,592,548
YSign81_jpg.rf.8c8e5bed4c07993f8582ef9b088d1add.jpg,640,640,yield sign,6,22,372,593
SPEED_LIM-846-_png_jpg.rf.02f8a2fae5cb8ed8a7dfb726e2a936c2.jpg,640,640,Speed Limit -70-,103,101,530,539
449_png_jpg.rf.ab61007bf746f22893380ee0101fcc6a.jpg,640,640,yellow_traffic_light,258,143,378,276
larangan-belok-kiri-16-_jpg.rf.86eef86aa13c50eb8056d6038f7aadab.jpg,640,640,do_not_turn_l,243,197,391,367
00018_00003_00001_png_jpg.rf.f835c29906c95d0e780bcc199a1bf8f2.jpg,640,640,Hazard,102,92,582,595
245_png_jpg.rf.f7c666a99ede4b8664e2062d0572ae75.jpg,640,640,Speed Bump Ahead,0,0,551,640
001716-_jpg.rf.e408d7c7cdf2b4b8c610d3b88c46ff80.jpg,640,640,No Entry,230,90,390,341
00018_00011_00007_png_jpg.rf.683c7e598404a5a33c5cc7c5a1cac34d.jpg,640,640,Hazard,59,160,563,580
00018_00013_00024_png_jpg.rf.1dd0dc1bfd499c65364b276794f401a3.jpg,640,640,Hazard,0,17,640,640
8097_jpg.rf.e77095444663fa29942b81f39789b910.jpg,640,640,green_traffic_light,407,277,440,336
8097_jpg.rf.e77095444663fa29942b81f39789b910.jpg,640,640,green_traffic_light,504,329,538,391
YSign77_jpg.rf.ded1b34ecc0b0616a54c0785dd302c2d.jpg,640,640,yield sign,75,5,552,640
larangan-belok-kanan-32-_jpg.rf.6545564d8ad736ff67438518538eb06c.jpg,640,640,do_not_turn_r,95,89,431,438
00040_00005_00011_png_jpg.rf.a6bd4905603978ed021911dce6aa9569.jpg,640,640,Round-About,48,38,611,612
lampu-merah-75-_jpg.rf.0a3e3858f21b31eb4f786cf48d9e6482.jpg,640,640,red_traffic_light,496,309,623,492
287_png_jpg.rf.ccd6ffaccce09f1f74e16333c8ed7cb1.jpg,640,640,Speed Bump Ahead,18,30,638,512
larangan-belok-kanan-44-_jpg.rf.b73592ed2607d41a1ec0fdea8ac9aa50.jpg,640,640,do_not_turn_r,192,106,374,281
1825_jpg.rf.4a0953c055dd0f9b7a14057692d7ddb9.jpg,640,640,green_traffic_light,412,319,436,365
stop_1323819291-avi_image14_png_jpg.rf.1fd39486bb3f745aa1726bf8beccb62f.jpg,640,640,Stop,288,324,333,381
london-england-may-2018-no-entry-road-sign-to-prevent-motorist-from-using-the-wrong-entrance-to-a-parking-area-R6JY1M-1-_jpg.rf.205b980f279f0c4eb61101849f94b7e2.jpg,640,640,No Entry,237,161,488,338
191_png_jpg.rf.48bdd1dda7d9b78cb6b4e7cc0a507d2b.jpg,640,640,Speed Bump Ahead,0,3,640,640
lampu-merah-32-_jpg.rf.14a447e9e0af0a21572d43e5838ac0f2.jpg,640,640,red_traffic_light,172,59,234,93
lampu-merah-32-_jpg.rf.14a447e9e0af0a21572d43e5838ac0f2.jpg,640,640,red_traffic_light,308,70,361,111
lampu-merah-32-_jpg.rf.14a447e9e0af0a21572d43e5838ac0f2.jpg,640,640,red_traffic_light,442,226,472,311
road92_png_jpg.rf.29f5e0628d29de65806aa5c43b4279c9.jpg,640,640,Stop,141,59,478,536
YSign32_jpg.rf.5927669c678ece8db81f0d16868967d0.jpg,640,640,yield sign,62,299,474,541
225_png_jpg.rf.da8403be5d9e3631cafeda378e632489.jpg,640,640,Speed Bump Ahead,71,26,569,640
YSign71_jpg.rf.171cb9563dac0ee612e9072f48888bbf.jpg,640,640,yield sign,95,71,524,460
6166_jpg.rf.f765b517a6504a5db26e1f07b6c7b5c1.jpg,640,640,green_traffic_light,236,337,255,354
IMG_20220604_122734_jpg.rf.6cf42ac97ed0b66cf9927a7bc702d063.jpg,640,640,Round-About,252,151,379,338
2640_jpg.rf.02bc260893cec9386c0c970f66d4d1ef.jpg,640,640,green_traffic_light,520,232,536,279
2640_jpg.rf.02bc260893cec9386c0c970f66d4d1ef.jpg,640,640,green_traffic_light,417,292,429,325
2640_jpg.rf.02bc260893cec9386c0c970f66d4d1ef.jpg,640,640,green_traffic_light,367,254,377,287
2640_jpg.rf.02bc260893cec9386c0c970f66d4d1ef.jpg,640,640,green_traffic_light,336,256,348,289
YSign12_jpg.rf.5b805e8e932ac190f2e95e15e85f934a.jpg,640,640,yield sign,63,68,389,525
larangan-belok-kanan-37-_jpg.rf.fce162271cfe0808ae777e6201e791b0.jpg,640,640,do_not_turn_r,257,169,432,347
SPEED_LIM-416-_png_jpg.rf.251d1725f3dfc26a9971e994912ca94c.jpg,640,640,Speed Limit -60-,48,237,597,579
traffic-light-785-_jpg.rf.4f4e95149987e279b4975070b91b3a28.jpg,640,640,red_traffic_light,161,264,299,469
SPEED_LIM-481-_png_jpg.rf.68e86173122f5d019d841993233bbca7.jpg,640,640,Speed Limit 30,57,139,588,523
SPEED_LIM-1023-_png_jpg.rf.a5b53fa8dcbb786d7de5e4eb3f482918.jpg,640,640,Speed Limit -60-,8,102,640,566
SPEED_LIM-918-_png_jpg.rf.dc5da8002bb6661922d7fe613877b28d.jpg,640,640,Speed Limit -60-,87,117,553,512
00018_00005_00019_png_jpg.rf.04184acbe400fbec81fbb88771f4c7b2.jpg,640,640,Hazard,0,0,640,640
365_png_jpg.rf.5d4d3ffea32b50322ce48a3b228a1f8f.jpg,640,640,yellow_traffic_light,255,262,307,338
5346_jpg.rf.17715d9e37f9a37fb4f6616a7abbb6dd.jpg,640,640,green_traffic_light,272,152,283,196
5346_jpg.rf.17715d9e37f9a37fb4f6616a7abbb6dd.jpg,640,640,green_traffic_light,383,254,394,288
SPEED_LIM-692-_png_jpg.rf.0e0bd34aeb5cab62fe8b58b7df5cc428.jpg,640,640,Speed Limit -70-,25,41,611,599
SPEED_LIM-1354-_png_jpg.rf.b7a39fd8b6e1e670314e02efeab3a35d.jpg,640,640,Speed Limit -70-,76,105,588,567
6877_jpg.rf.b9942c017c4b3f1a9533e1bbf398aca2.jpg,640,640,green_traffic_light,435,349,445,375
6877_jpg.rf.b9942c017c4b3f1a9533e1bbf398aca2.jpg,640,640,green_traffic_light,329,345,340,373
6877_jpg.rf.b9942c017c4b3f1a9533e1bbf398aca2.jpg,640,640,green_traffic_light,238,348,250,379
6877_jpg.rf.b9942c017c4b3f1a9533e1bbf398aca2.jpg,640,640,green_traffic_light,556,366,568,397
267_png_jpg.rf.d817fe8ada449aa71d874a29e4d1d1b5.jpg,640,640,red_traffic_light,199,112,286,216
larangan-belok-kiri-47-_jpg.rf.3c31f9d4f0906447f5fa2e903df3fbc5.jpg,640,640,do_not_turn_l,199,134,485,486
stop_1323816448-avi_image28_png_jpg.rf.8c6c8806153270cf4ad1f2507a29ccbe.jpg,640,640,Stop,495,374,577,467
2989_jpg.rf.58681560e90c94d238611ac45f8b3f7c.jpg,640,640,green_traffic_light,268,363,285,398
2989_jpg.rf.58681560e90c94d238611ac45f8b3f7c.jpg,640,640,green_traffic_light,331,352,347,383
2989_jpg.rf.58681560e90c94d238611ac45f8b3f7c.jpg,640,640,green_traffic_light,393,334,410,373
2989_jpg.rf.58681560e90c94d238611ac45f8b3f7c.jpg,640,640,green_traffic_light,457,321,475,355
YSign33_jpg.rf.45f6ff4064a5796765e16b7a56270748.jpg,640,640,yield sign,43,138,567,502
larangan-berjalan-terus-wajib-berhenti-sesaat-25-_jpg.rf.066497a47e74b72df9a32356d4e1a75b.jpg,640,640,Stop,198,113,432,459
00018_00011_00010_png_jpg.rf.987a045ca09955f5e406ac23adf73270.jpg,640,640,Hazard,53,92,569,585
larangan-belok-kanan-5-_jpg.rf.0fd1213245b0e3c4d9792334e259310c.jpg,640,640,do_not_turn_r,225,152,388,439
00018_00025_00023_png_jpg.rf.8c686aa2133f68f1b80a271f453baf4c.jpg,640,640,Hazard,22,16,640,640
SPEED_LIM-1241-_png_jpg.rf.cef0df525ea4a4bf17f5e297fb08522c.jpg,640,640,Speed Limit -100-,37,85,603,544
larangan-berjalan-terus-wajib-berhenti-sesaat-62-_jpg.rf.13fffa11c8a5a4e3ff73b37e9b0a5978.jpg,640,640,Stop,176,126,462,444
SPEED_LIM-811-_png_jpg.rf.3ee8ecb22185dfd9dbb7ca675538aaba.jpg,640,640,Speed Limit -70-,34,57,596,597
